song.id,title,duration,latitude,longitude,location,loudness,release.name,tempo,terms,year
SOUMIWY12AB0186040,Where Are You?,188.86485,46.97933,28.39131,"Kamenetz-Podolsk, Moldavia",-17.193,Street Singer,81.858,vaudeville,0
SOSFWSU12A8AE46BB9,Carita De Rosa,233.27302,37.15735675,-63.93335787,Not available,-5.92,Teta,208.002,big beat,2003
SOHLLRA12A6D4F7DBA,Zambele (1997 Digital Remaster),193.48853,37.15735675,-63.93335787,Not available,-10.363,Guerreira,171.505,samba,0
SOYOTEG12A8C1388DB,World Comes Tumblin' Down,188.21179,37.16793,-95.84502,"L.A 	California, Estados Unidos ",-5.008,The Distillers,178.142,grunge,2000
SODFAUU12AC95F0330,Big World,217.65179,37.15735675,-63.93335787,Not available,-8.852,True Reflection,102.99,soul,0
SOAIWTO12A8C1419E7,LOVESICK - Obsession in A3/4 Time,172.30322,48.88437,2.26934,"Neuilly-sur-Seine, France",-18.226,Sister Mary Explains It All,167.559,smooth jazz,0
SOWWSFI12A6D4F8B25,All Alone (Live),219.37587,37.15735675,-63.93335787,Not available,-7.36,Dirty Harry,148,hip hop,2005
SOILXAQ12AC4687421,Jesus Is the Lord,352.86159,34.26624,-118.4164,"Pacoima, CA",-11.714,More Of The Best,85.989,soul jazz,0
SOAIAWN12AB0187356,Pobre diabla (Directo 09),236.77342,37.15735675,-63.93335787,Not available,-4.548,Directo en tus manos,122.645,cumbia,0
SOKFBEQ12AC960A01C,The Object Of My Affection,197.38077,41.41013,-75.66079,"Scranton, PA",-14.728,Music In The Morgan Manner (Digitally Remastered),100.341,orchestra,0
SOBXWUS12A58A7DF5C,Please Come Out Tonight,346.5922,37.15735675,-63.93335787,"Chiswick, London, England",-15.018,Both Sides,89.921,soft rock,1993
SONDYJW12AB017FD61,Llegaste TAo,249.52118,37.15735675,-63.93335787,Not available,-5.951,Music For My Peoples,98.998,salsa,0
SOCMIGC12A6702090E,Celluloid Heroes,336.84853,37.15735675,-63.93335787,"Sayreville, NJ",-5.158,Misunderstood,130.281,rock,2002
SOZYPNV12A6701E3B8,First Day (Album version),232.38485,37.15735675,-63.93335787,Not available,-5.797,Pictures,124.995,progressive house,2005
SOCCQJD12A58A7D627,Jole Brun,138.1873,30.23513,-92.26831,"Rayne, LA",-16.188,Fiddle King Of Cajun Swing,152.709,western swing,0
SOTOSFD12AB017A7E1,Bed Of Roses,244.08771,37.15735675,-63.93335787,GERMANY,-6.228,Cherry Pie,123.245,hard rock,0
SOLCUUN12AB0187AE7,Wives ( LP Version ),157.43955,39.95227,-75.16237,"Philadelphia, PA",-13.915,Revenge,109.516,comedy,1967
SOYJVCQ12A81C22C90,Credits,32.96608,40.71455,-74.00712,NY - New York City,-8.236,What It Be...,95.761,hip hop,0
SOSKAIS12A81C237B8,Bonita,263.81016,44.11559,-120.51484,Oregon,-14.048,Barbara Lusch,121.379,jazz,0
SOBIPFA12A8C136C56,Indo,568.99873,37.15735675,-63.93335787,Not available,-18.786,West Coast,100.648,indie pop,0
SOWBMKR12AB0189094,Losing track,234.78812,37.15735675,-63.93335787,Not available,-3.137,Emotional cocktail,143.513,western swing,0
SOPJOQM12A6310F137,Every You Every Me (Infected By The Scourge Of The Earth),237.94893,37.15735675,-63.93335787,"London, England",-6.519,Every You Every Me,136.957,british pop,1999
SOIFTHQ12AF72A4829,Fly Talkin',98.16771,29.95369,-90.07771,New Orleans,-3.887,500 Degreez,123.881,hip hop,0
SOOAIOT12A6D4FE412,Youll Rue The Day,181.31546,37.15735675,-63.93335787,Not available,-26.646,King Of Western Swing_ Vol. 4,102.846,western swing,0
SOOMCCM12AB01896EA,Two of a Kind_ Workin' on a Full House,224.05179,37.15735675,-63.93335787,Not available,-16.386,Hushaby Baby: Lullaby Renditions of Garth Brooks,248.079,country,0
SOQKXGT12A6D4FB337,L'Ardechoise Aux Cheveux Blanc,211.53914,37.15735675,-63.93335787,Not available,-9.86,"Chanter L'ArdA""che",137.495,chanson,0
SODCXXY12AB0187452,Freaxxx,214.9873,37.15735675,-63.93335787,"ALBUCRAZY, NEW MEXICO",-11.588,BC 13-EP,119.612,pop rap,2008
SOMNDNZ12A8C133640,Loud & Clear (featuring Defari_ King T & Butch Cassidy),213.78567,37.15735675,-63.93335787,Los Angeles CA,-6.065,Restless,96.57,gangster rap,2000
SOGNGRU12AAA15EE73,Pokrusa,256.83546,37.15735675,-63.93335787,Not available,-10.027,Illusion Called Love (Iljuzia narchena Lyubov),139.603,pop folk,0
SOSIJPA12A6D4F97F2,Writes Of Winter,207.72526,51.4855,-0.37196,"Heston, Middlesex, England",-9.727,Outrider,81.982,british blues,1988
SOAJMYR12A6D4F52FE,Pedazo De Idiota,189.46567,37.15735675,-63.93335787,Not available,-5.154,Yo Soy La De Sonora,151.984,folk,0
SOKLBBT12A6701FB54,Bro. Bill  (LP Version),310.64771,37.15735675,-63.93335787,Not available,-9.013,"Cactology ""The Cactus Collection",126.537,blues-rock,0
SOYRNJG12A58A81B5D,Don't Mess With the IRS,159.32036,37.77916,-122.42005,California - SF,-8.312,Love Death & Taxes,170.474,parody,0
SOKTIIM12A6D4F9CE4,Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),389.61587,37.15735675,-63.93335787,"Berlin, Germany",-7.915,Dancing With Tears In My Eyes 2004,139.991,trance,2004
SOGLHIC12A6BD56BBF,Fear Factor (Shiny Happy Jihad),183.97995,40.73197,-74.17418,"Newark, NJ",-9.689,Shiny Happy Jihad,58.165,comedy,2007
SOBFZKC12A6D4FC1F7,Man No Sober (LP Version),266.05669,37.15735675,-63.93335787,"Birmingham, England",-10.762,True Democracy,153.264,roots reggae,1982
SOKDTTE12AB0188F58,Sudenkorento -Life On Mars-,223.13751,37.15735675,-63.93335787,CANADA - Ontario,-6.752,20 Suosikkia / Lumi teki enkelin eteiseen,120.833,hard house,0
SOGAIRT12A58291E2D,Like I Never Loved Before,265.24689,37.15735675,-63.93335787,"Lynchburg, VA",-8.387,Phil Vassar,131.458,country rock,2000
SOVEPPC12AB018AE2F,Brivdiena,206.31465,37.15735675,-63.93335787,Not available,-6.447,Kino,140.076,experimental pop,0
SORVBMW12AC4689175,Titan,447.58159,37.15735675,-63.93335787,Not available,-7.596,Beat Treatment,85.915,tribal house,0
SOFKPSL12AB018830A,I Don't Love You Anymore,143.0722,37.15735675,-63.93335787,"Beaumont, Texas",-11.341,George Jones-the Best of Vol. 1,134.132,honky tonk,0
SOBTJWY12AB017D2C4,Show Some Love Where Is The Love feat. MackaB,425.19465,37.15735675,-63.93335787,Not available,-8.091,The Other Side of Love,171.991,lovers rock,0
SOJUAQB12AAF3B5137,Inti Guauqui,275.82649,37.15735675,-63.93335787,Florida,-24.991,Inti: Mystical Music of the Andes,32.239,meditation,0
SOCIDHY12AB017ED4E,Dying Under A Binary Star,198.26893,37.15735675,-63.93335787,Not available,-5.428,The Process of Endtime,84.913,death core,2005
SOUIKBJ12A58A791A9,It Gwine Dreada,194.63791,37.15735675,-63.93335787,Not available,-12.828,Rasta Pon Top,120.538,roots reggae,0
SORXCLZ12A8C1345EE,Sunday In Marin,276.40118,37.15735675,-63.93335787,Not available,-9.75,Windows Of My Soul,168.069,smooth jazz,0
SOLZXTN12AC468E040,Hurry Up And Come,225.54077,37.15735675,-63.93335787,"Kingston, Jamaica",-5.75,Israel's King,160.022,dancehall,2008
SOINYEU12A6D4F834F,Quan Tou Tang,258.5073,37.15735675,-63.93335787,Not available,-7.963,Miriam,90.027,cantonese pop,0
SOXZUND12A8C1333AA,Da Da Da Da,294.13832,37.15735675,-63.93335787,Not available,-4.603,X.O. Experience,93.328,los angeles,2001
SOJAWRM12AB017C17B,When There's A Will_ There's A Way,203.44118,39.73926,-89.50409,Illinois,-12.293,Livin' The Life (Blues Reference),182.542,chicago blues,0
SORVXDK12AC3DFA201,Marrakech,234.05669,37.15735675,-63.93335787,Not available,-9.464,Orillas,115.231,flamenco,0
SOGQTJR12AC468D18E,Mua rakastan,121.57342,37.15735675,-63.93335787,Not available,-8.37,Murskapunkkia,132.368,suomi rock,0
SOFXCRD12A8C13457E,TU MIRADA,297.06404,37.15735675,-63.93335787,Not available,-9.633,Aventura Cubana,96.621,guitar,0
SOHABTD12AB0186D83,Ma vie n'est pas la tienne (album),237.71383,37.15735675,-63.93335787,Nancy,-7.881,Au FA(c)minin,112.965,europop,2009
SOTZGQR12A8C13718B,Judge Harsh Blues (Tk. 1),151.97995,37.15735675,-63.93335787,"Greenwood, MS",-15.39,Furry Lewis 1927 - 1929,123.111,country blues,0
SOBEDHR12A6D4F86C2,Carolyn & Barnabas,79.80363,37.15735675,-63.93335787,AUSTRALIA,-22.356,House Of Dark Shadows and Night Of Dark Shadows,158.389,psychobilly,0
SOPPDZH12AF72A283A,I'm Glad,224.39138,37.15735675,-63.93335787,"The Bronx, New York",-5.229,I'm Glad,93.95,dance pop,2002
SOLGLIH12A8C13E35E,Singing  Bowls_Saxophone & Voice,329.42975,37.15735675,-63.93335787,Not available,-21.207,Bardo,76.009,meditation,0
SOVEWXM12AB0181FEC,Chanson Populaire,167.65342,37.15735675,-63.93335787,Not available,-8.131,Claude FranASSois_ Autrement Dit,88.24,chanson,0
SOGOLHP12A8AE47A0D,"Theme From ""Come September"" (LP Version)",155.6371,40.85715,-73.85678,"New York, NY [The Bronx]",-15.437,Things & Other Things,108.462,brill building pop,2003
SOPBEBP12AB0181527,Famous One,265.82159,37.15735675,-63.93335787,Not available,-5.742,Take Everything,118.62,christian rock,2009
SOWBDLD12A58A80B1A,One Love,179.98322,37.15735675,-63.93335787,Not available,-16.877,In A Mellow Mood,84.688,orchestra,2004
SODUDOU12A8C139F69,So Say I,147.1473,32.58507,-89.87374,Mississippi Gulf Coast,-6.024,Liar Liar,140.252,happy hardcore,0
SOXEKMY12AC468ACF1,Big Trouble Upstairs,283.32363,37.15735675,-63.93335787,"Oakland, CA",-12.195,Frequencies Fall,118.926,chill-out,0
SOQQWJM12AB01889D5,Siempre,220.3424,37.15735675,-63.93335787,Not available,-7.009,La Noche Del Reptil,120,rumba,0
SOUVLMO12AB018CE39,One Thing,267.59791,37.15735675,-63.93335787,Not available,-12.836,The Legend Of Floyd Jones,89.995,hip hop,0
SOJMXIM12A6D4FB4FC,Sometimes,297.45587,48.85692,2.34121,"Paris, France",-4.249,Off The Wall - Ten Years of Wall of Sound,123.829,big beat,1999
SOYPMHZ12AF72A31BD,Talk Of The Town,278.12526,37.15735675,-63.93335787,Wisconsin,-7.352,Hold Your Fire,119.423,glam metal,1992
SOQXAGF12A58A7BB46,Denk,237.19138,37.15735675,-63.93335787,Not available,-5.129,Verdammtnochma!,164.041,hip hop,2004
SOKKDSX12AB018866A,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,1819.76771,34.16788,-111.9307,Arizona,-14.402,"Parker's Birthday ""Live in Texas",134.531,heavy metal,0
SOFXWLP12A58A7C7B8,124 Stomp,438.90893,37.15735675,-63.93335787,Not available,-11.933,Everything Is Everything,123.003,hardstyle,0
SOWYRWH12A8C13B9E8,You Can Make It (Album Version),247.09179,37.15735675,-63.93335787,Not available,-10.476,Living On The Top,105.958,gospel,0
SOBXTMM12AB018E916,The Story Of An Artist,296.54159,37.15735675,-63.93335787,"Sacramento, CA",-12.162,The Late Great Daniel Johnston: Discovered Covered,106.927,power pop,1982
SOQDVLK12AB018B3A1,Many Weapons Many Men,174.18404,37.15735675,-63.93335787,Not available,-4.861,Criminal Class USA is Hush Hush Revolution,146.93,ghetto tech,0
SOVRQHI12AB018A018,SerA! cuando regreses,178.23302,37.15735675,-63.93335787,Not available,-10.984,Tributo a JosA(c) Antonio MA(c)ndez,88.304,musica,0
SOAJVDQ12A6D4FA38B,Attic Room,188.94322,37.15735675,-63.93335787,Not available,-7.549,Twinkle Echo,99.077,trip hop,2003
SOYLDNP12A8C13C135,A Movie Of A Placid Lake On A Moonless Night in September,384.60036,51.16418,10.45415,Germany,-18.891,The Opening Of Doors,92.331,chamber jazz,1992
SOLKWBH12A6D4FCF6E,Te Vas Angel Mio,212.63628,37.15735675,-63.93335787,Not available,-7.031,Un Recuerdo Especial,154.164,tejano,0
SOHHJYE12A8AE47599,Firestarter,225.09669,37.15735675,-63.93335787,"Braintree, Essex, England",-6.504,Put Your Hands Up! 4,94.234,hardcore techno,1996
SOQLQUB12A58A7E448,Rakkahin -Be My Love-,155.11465,30.9742,-91.52382,Louisiana,-9.009,Virtuoso,123.869,flamenco,0
SOFSRCP12CF5CFD696,Testify,392.82893,37.15735675,-63.93335787,"Chiswick, London, England",-5.295,Love Songs,85.083,soft rock,2002
SOILFHA12AB018A080,Kaliforn-Eye-A (Feat. Mike Muir),267.80689,37.15735675,-63.93335787,Not available,-4.96,When Angels and Serpents Dance,96.98,alternative metal,0
SODKGGR12A58A7DCB2,Mohair Locker Room Pin-Up Boys,226.5073,37.15735675,-63.93335787,"London, England",-12.108,Ants Remastered Boxset,82.048,pop rock,1998
SOWOSFZ12AC468E52A,Enslaved By Propaganda,132.17914,40.99471,-77.60454,Pennsylvania,-5.021,Zen And The Art Of Total Fucking Destruction,178.249,experimental rock,2007
SOYTBPL12AB018A8C5,Stars (GROWTH Ultraviolence Mix),271.12444,37.15735675,-63.93335787,Not available,-3.264,Blown Away,174.49,gabba,0
SORHXWL12A6D4FB86E,RA1/4lpsen Sie Eine Hauptstadt,513.61914,37.15735675,-63.93335787,Not available,-9.31,GA1/4nther,111.756,comedy,1995
SOKRZJY12AB0187E80,Human Being (1972 demo),354.01098,37.15735675,-63.93335787,"New York, NY",-12.507,Manhattan Mayhem (a history of the Dolls),131.348,glam rock,0
SOCTWCE12A8C135B80,Wouldn't Last a Weeg,171.57179,37.77916,-122.42005,California - SF,-6.753,Meat the Weegs,87.735,no wave,0
SOUXQLM12AC468E21E,Tune In,358.71302,34.05349,-118.24532,California - LA,-12.835,Alle Tre [2 Cd],83.066,grunge,0
SOBXSOO12CF5826708,All Hands On Deck part 2: Open Water [Album Version],228.64934,37.15735675,-63.93335787,Wales,-3.131,Tales Don't Tell Themselves,90.098,post-hardcore,2007
SOLQAII12AB018312B,Doodlin',212.92363,56.153,10.20452,"Aarhus, Denmark",-15.237,The Incredible Kai Winding Trombones,112.222,hard bop,1961
SOZKSGN12A81C20649,Hermitage,338.02404,38.91391,-94.37517,"Lee's Summit, MO",-26.862,New Chautauqua,103.562,free jazz,1979
SOTGMJA12AB0180F21,Open Arms,217.86077,37.15735675,-63.93335787,Not available,-4.182,Pacha Ibiza,159.164,british pop,2009
SOBMWCD12AB017E764,Untitled,53.81179,37.15735675,-63.93335787,Not available,-13.481,Introspective,99.654,grindcore,0
SOGPIHB12A8C13EFB0,The Magic Violin,163.10812,-37.90019,145.08084,Hughesdale Victoria Australia,-9.68,Wishful Thinking,148.077,western swing,2009
SOFHPMO12A6D4F5BC0,I Will Call Upon the Lord,109.322,37.15735675,-63.93335787,Not available,-8.244,Praise Keeper,149.972,hard house,0
SOATSTU12AF72A64DF,Stampede,207.12444,34.23497,-77.94599,"Wilmington, NC",-6.808,Suck Out The Poison,97.969,southern rock,2006
SOZZPMT12A8AE47FF3,Chira,314.01751,37.15735675,-63.93335787,Not available,-14.744,The Greek Folk Instruments:Santouri,100.441,greek,0
SOADYKT12AC4689269,Booty Bounce,193.82812,37.15735675,-63.93335787,Not available,-13.87,The Old Country,149.988,ghetto tech,0
SOGNYHP12AF72A777F,Come On Back Home,248.2673,35.2225,-80.83754,"Charlotte, NC",-8.19,Everlasting Love,95.997,ccm,1998
SOILWRT12AB0186D99,Earth Born,173.45261,37.15735675,-63.93335787,"Toyohashi, Japan",-30.712,Live in Asia,81.623,chill-out,1983
SOULASI12A67ADC8DC,Little Is Much When God Is In It (South African Homecoming Album Version),257.09669,37.15735675,-63.93335787,Not available,-15.926,South African Homecoming,103.979,ccm,0
SOKHEQY12AC468B3F9,Sannyasin,38.3473,37.15735675,-63.93335787,"Calcutta, India",-16.739,Dhammapada,121.915,rock,1976
SOHKITS12AB017EE8A,Gheera Away,200.64608,37.15735675,-63.93335787,Not available,-5.05,Ba'sha' ak,94.709,arabesque,0
SOXWGTU12AC4686266,E. Warren,260.80608,37.15735675,-63.93335787,Not available,-10.873,DJ Omega Classics Part 1,155.01,detroit techno,0
SOKHWZT12A58A7F198,My Harlem Lullaby (Album Version),234.31791,37.15735675,-63.93335787,Not available,-6.428,Welcome Back,133.827,pop rap,0
SOKPJHH12A8159E967,Life's Railway To Heaven,175.41179,37.15735675,-63.93335787,"Gore, VA",-6.939,Rhinestone Cowboy,98.988,country rock,1991
SODAFAC12AB0184738,Shining,228.41424,37.15735675,-63.93335787,Not available,-5.996,Alive,109.994,dark wave,0
SOWKKCU12A8C13EDEA,I Wish I Was A Punk Rocker (With Flowers In My Hair),425.19465,56.65286,-3.99667,Scotland,-4.163,I Wish I Was A Punk Rocker (With Flowers In My Hair),121.982,british pop,2006
SOPVZSM12A8C13E1F1,Hello Space Boy,209.05751,37.15735675,-63.93335787,POLAND,-4.159,Thelema 6,156.758,black metal,2000
SOZOHUQ12AB0187790,Dance of the Blue Devils,183.87546,37.15735675,-63.93335787,"Reinerton, PA",-17.087,Classic Years of Les Brown,95.073,blues-rock,0
SOGQKZF12A58A77342,La Bruja Chafa,182.80444,26.30116,-98.1607,"Edinburg, TX",-9.039,El Cazador,179.318,tejano,1999
SOTQUUP12A8C13F049,The Sound From There,417.48853,37.15735675,-63.93335787,NY - New York City,-21.69,Burn Baby Burn,53.354,free jazz,0
SOJETVL12AC4686642,Sing Me Softly of the Blues,347.6371,43.57607,7.01815,"Le Cannet, France",-19.34,Blue Rondo A  la Turk,103.69,tango,0
SOJEGQW12AB018954A,Splitting The Seconds,279.19628,37.15735675,-63.93335787,Not available,-10.78,Can the Mechanical Be Beautiful&?,119.885,melbourne,0
SOGBYCG12A6D4F6EC3,Shout For Joy  (Celtic Psalms Album Version),170.73587,37.15735675,-63.93335787,Not available,-13.316,Celtic Psalms,90.121,celtic,0
SOEDFCY12A58A7AAE2,La Valse De La Cour (BOF Mayerling),183.92771,37.15735675,-63.93335787,Not available,-10.976,Mayerling,63.991,space age pop,0
SODRGUS12A8C13312C,Best In LA,81.18812,37.15735675,-63.93335787,Not available,-25.359,The Bucket List,69.919,soundtrack,2008
SODSJMZ12AB0185E52,Goin' To The River,210.54649,42.33168,-83.04792,"Detroit, MI",-10.992,Live! (Digitally Remastered),140.456,shock rock,1982
SOCVUYU12A67AE217D,Locked Away,203.49342,37.15735675,-63.93335787,Not available,-7.913,How To Measure A Planet?,91.003,trip rock,0
SORFIFZ12AB0189866,Min Xechnas (Forse),186.87955,37.15735675,-63.93335787,Not available,-10.836,Ta Oriaotera Mou Tragoudia,137.289,greek,0
SOOOLKN12A8C134363,Here We Go Again,238.94159,29.76045,-95.36978,Houston,-9.911,Imitations Of Life,99.81,new jack swing,0
SOBEHXG12A8C138D22,Rumour (Abstract Hip Hop Mix),78.49751,69.65102,18.95574,"Tromso, Norway",-17.795,Magic Box,106.936,trip hop,1996
SOGDAUG12A6701F302,Coral Fang (Album Version),129.59302,37.16793,-95.84502,"L.A 	California, Estados Unidos ",-3.698,Coral Fang,95.075,grunge,2003
SOCRVCC12A6D4FB91B,The Urban Gospel,262.3473,37.15735675,-63.93335787,"Los Angeles, CA",-7.673,Informal Introduction,89.912,uk garage,0
SOCISDR12A58A7EBF3,The Second One,250.77506,37.15735675,-63.93335787,Not available,-6.188,The Way I Feel,177.963,neo soul,2002
SOLBVSR12AB0183E1A,18 De Noviembre,171.98975,37.15735675,-63.93335787,Not available,-8.002,Gaitas Platinum,181.002,gaita,0
SOVBLUQ12A81C20920,Laakista humppa,67.3171,37.15735675,-63.93335787,Not available,-2.421,Humppakonsertto,116.338,parody,1995
SOBBYXE12A58A772B2,He Don't Care (He's Stoned),159.9473,34.74865,-92.27449,Little Rock AK,-32.535,20 Hot Licks Hits,72.357,country rock,0
SOUUQXL12A8C1339FE,One More Time (Kennedy Center Homecoming Version),159.26812,37.15735675,-63.93335787,Not available,-10.599,Kennedy Center Homecoming,80.945,ccm,0
SOELHNO12A8C13F09F,Ela Edo Kardia Mou,228.33587,37.15735675,-63.93335787,Not available,-6.252,Aneta,155.979,pop folk,0
SOOTBSZ12A8C140223,Rich Girl,216.34567,37.15735675,-63.93335787,"Philadelphia, Pennsylvania",-5.745,Livetime,178.825,pop rock,1976
SOAPTWU12A8C1409CB,See What Tomorrow Brings,386.79465,37.15735675,-63.93335787,"Austin, TX",-10.118,Arc Angels,125.787,blues-rock,1992
SOFSSHW12AAF3B3866,Hindsight,44.30322,28.33268,-80.73486,"Rockledge, Florida",-2.03,From Isolation,208.167,straight edge,2008
SOCIYKT12A6D4F8085,New Love,261.27628,37.15735675,-63.93335787,Not available,-13.817,The Best of Ziggy Marley And The Melody Makers (1988 - 1993),129.393,reggae,0
SOKCCBG12AF72A9DF2,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),311.43138,51.50632,-0.12714,"London, England",-9.796,Penthouse And Pavement,122.267,new romantic,1981
SORRGXW12A8C139847,Lovely Day,246.80444,33.6671,-117.76505,"Orange County, CA",-3.93,A Place In The Sun,135.021,post-grunge,1999
SOKTWWO12AB01841C2,Com Una Flama,253.98812,37.15735675,-63.93335787,Not available,-12.896,Neguits_ Angunies I Forats,91.97,rumba,1994
SOMYXTW12A8C130319,Los Tres Glopes / The Three Beats (danza),84.94975,23.1168,-82.38859,"Havana, Cuba",-17.346,Master Sessions Vol. II,81.24,latin jazz,0
SOBMGLG12A6D4F84D7,Anything For My Baby,154.40934,37.15735675,-63.93335787,"New York, NY",-6.609,Gold (1974-1982),139.706,hard rock,0
SOXYFLY12AB0182A21,Fields Of Athenry,273.29261,37.15735675,-63.93335787,Not available,-17.805,The Wild Rover,114.276,irish folk,0
SOSKWGF12A8C141C39,Explode,274.05016,37.15735675,-63.93335787,"Ji?1/2ping, Sweden",-6.848,I Need Some Fine Wine And You_ You Need To Be Nicer,124.013,twee pop,1998
SOJKWAA12A6D4F8CAF,Tango,162.71628,37.15735675,-63.93335787,Not available,-10.257,Rock And Roll Yo,126.948,pop rock,2003
SOFFKLF12A58A78E0F,When It Stings,182.83057,46.44231,-93.36586,Minnesota,-6.865,And The Wicked Sea,163.959,experimental rock,2009
SOZEHVM12AB018051E,I See The Light (2002 Digital Remaster),155.11465,40.75851,-82.5148,"Mansfield, OH",-11.459,Little Bit O' Soul - The Best Of,124.595,freakbeat,0
SOSGKJE12A6D4F7920,My Baby (Feat. Kanye West),257.14893,37.15735675,-63.93335787,Los Angeles &amp; New York,-6.946,Damita Jo,191.406,dance pop,2004
SOWESXJ12A8C136BEC,Beni Aglatma,202.9971,37.15735675,-63.93335787,Not available,-11.772,Araba,85,eurodance,0
SOTETYU12A8C1330E3,The Last Man On Earth,202.00444,37.15735675,-63.93335787,"Seattle, WA",-12.826,Abominations,117.58,horror punk,2007
SODEFVL12A6D4F668A,The Flight of the serpentarius,291.082,-34.60852,-58.37354,Buenos Aires,-23.779,Sons of the Light,146.008,chill-out,1991
SOTZPSF12A8C13BE4F,Focus,497.13587,37.15735675,-63.93335787,Not available,-5.839,Focus / Backstage,172.371,gabba,0
SOHMAJU12AB0186744,Life,71.99302,37.15735675,-63.93335787,Not available,-15.686,Modern Heart Exhibit,88.464,hip hop,0
SOXYAJK12AB0182B59,Another Lover,237.11302,37.15735675,-63.93335787,"Normal, IL",-3.492,Whatever Gets You Off,179.001,stoner rock,2009
SOJBELS12A6D4FCE9A,No Such Thing As Control (Album Version),275.9571,37.15735675,-63.93335787,"Cincinnati, OH",-3.996,What Demons Do To Saints,84.159,death core,2007
SOFBNZY12A67ADAE8C,Fear The Sea,348.44689,37.15735675,-63.93335787,Not available,-5.817,Mandylion (Deluxe Edition),131.502,trip rock,0
SOHGJUI12AF72A724F,2 + 2 = 5,198.47791,37.15735675,-63.93335787,"Oxford, UK",-5.636,The Best Of,149.492,british pop,2003
SOBBQDL12A58A7A988,100 Club 1996 ''We Love You Beatles'' - Live,88.73751,37.15735675,-63.93335787,Not available,-11.229,Sex Pistols - The Interviews,190.333,punk,0
SODHTCY12A58A7F125,Karma,255.99955,40.8079,-73.9454,"Harlem, New York",-6.155,The Diary Of Alicia Keys,113.485,neo soul,2003
SOSTZFN12AC468E3F1,deine liebe,320.522,37.15735675,-63.93335787,Not available,-6.083,...wir geh'n schon mal vor,144.463,hip hop,0
SOHFGYR12A8C13AE07,Vankina vapauden,189.36118,37.82245,-85.69091,Kentucky,-10.819,20 Suosikkia / Jos vielA$? oot vapaa,97.103,neue deutsche welle,0
SOBZHHO12A8C134565,To Pouli,78.70649,37.15735675,-63.93335787,Not available,-6.072,Thisia Live,111.661,pop folk,0
SOQBAQW12AAF3B35B8,Heartbreaker,229.56363,37.15735675,-63.93335787,Not available,-11.68,Chronicles,165.904,lovers rock,1972
SOQBCSM12AC4687CDE,Pete's Crusade,247.74485,51.50632,-0.12714,"London, England",-13.546,The Best Of The Light Of The World,120.444,jazz funk,1980
SOIZHEV12A8C14138B,Yo Quiero Contigo,167.36608,37.15735675,-63.93335787,Not available,-8.383,Sentenciados - Platinum Edition,122.701,reggaeton,0
SOLDWJO12AB0180E63,Baby_ It's Gonna Cost You,197.90322,37.15735675,-63.93335787,Not available,-9.241,Bumps & Grinds,85.515,rockabilly,0
SOLFRNH12AB0181C7E,Goody Goody,232.93342,37.15735675,-63.93335787,Not available,-19.664,I've Got the World On a String,173.828,samba,0
SOQZNYW12A8C1411B3,Sou Vazo Diskola,209.99791,37.15735675,-63.93335787,Not available,-5.993,I Ellada Ti Nichta 2 (Greece At Night 2),139.423,pop folk,0
SOSICQR12A8C131756,Money Blues,243.66975,39.73926,-89.50409,"Brooklyn, NY",-5.955,Slidetime,92.471,blues-rock,0
SOEEKOU12AB0184A31,This Is A Stick Up,286.37995,33.74831,-84.39111,"Atlanta, GA",-9.383,Full Blooded Niggaz,90.049,gangster rap,0
SOKMTOP12AC468980A,Emerald,501.86404,-22.96566,18.48617,Detroit,-14.442,Emerald,129.988,progressive house,2004
SOGAWLI12AB017E8AB,Zeno Beach,174.28853,37.15735675,-63.93335787,Not available,-5.469,Zeno Beach,197.631,garage rock,2006
SOTTIHN12A8C1306A2,Meteores mouvement de Chroniques de la lumier,391.49669,37.15735675,-63.93335787,Not available,-17.91,Cycle de l'erance,65.097,illbient,0
SOPCZSP12A8C13F03A,Telegrama,364.72118,37.15735675,-63.93335787,Not available,-10.202,Baladas Do Asfalto e Outros Blue Ao Vivo,80.062,brazilian pop music,2002
SOMJFAX12AB017FAE6,Molten,299.49342,37.15735675,-63.93335787,Not available,-6.304,Tectonic Plates 03,143.01,dubstep,2006
SOWQYXA12AB01816D6,It Only Takes A Moment (Album Version),176.16934,37.15735675,-63.93335787,Not available,-14.714,Broadway - Right Now!,125.303,latin jazz,0
SOEYFOZ12A67ADF3F4,The Road Goes On Forever,282.33098,39.75911,-84.19444,"Dayton, OH",-9.851,The Road Goes On Forever (10th Anniversary Edition),111.532,folk-pop,1995
SOHWZKE12A8AE477A9,Phrase,308.74077,-4.03479,21.75627,"Kasai, Zaire",-8.196,New morning,170.966,soukous,0
SOMMHHW12A6D4F9932,The Daddy,277.75955,37.15735675,-63.93335787,Not available,-12.617,Gift Grub 7,116.052,irish,0
SODAMJC12A6D4F9E2F,Medicine,151.43138,38.41982,-82.44537,"Huntington, WV",-4.515,Apologize For Nothing,104.08,rap metal,2005
SOFRTDY12A6D4F662E,Don't Waste My Time,193.12281,53.26265,-2.13468,"Macclesfield, Cheshire, England",-12.098,Empty Rooms,209.955,blues-rock,1970
